Underlying,Strike,Time_to_Maturity,Risk_Free_Rate,Implied_Volatility,Market_Call_Price
3222.222222222222,3987.09315375982,0.1,0.04,0.18271527565927467,0.007538574545333909
3222.222222222222,4019.6408529741857,0.1,0.04,0.18418451349214887,0.004827638647429577
3222.222222222222,4052.1885521885515,0.1,0.04,0.18571496956805947,0.0031126598082880375
3222.222222222222,4084.7362514029182,0.1,0.04,0.18730664388700657,0.0020228116750598546
3222.222222222222,4117.283950617284,0.1,0.04,0.18895953644899005,0.001326324042791982
3222.222222222222,4149.83164983165,0.1,0.04,0.19067364725400993,0.0008782631578780759
3222.222222222222,4182.379349046016,0.1,0.04,0.19244897630206625,0.0005878373425524108
3222.222222222222,4214.9270482603815,0.1,0.04,0.194285523593159,0.0003980060265873532
3222.222222222222,4247.474747474747,0.1,0.04,0.19618328912728816,0.0002727911895211779
3222.222222222222,4280.022446689113,0.1,0.04,0.19814227290445374,0.0001893884305391256
3222.222222222222,4312.570145903479,0.1,0.04,0.20016247492465575,0.0001332599260876373
3222.222222222222,4345.117845117845,0.1,0.04,0.2022438951878942,9.507720064968247e-05
3222.222222222222,4377.665544332211,0.1,0.04,0.2043865336941691,6.881126131655455e-05
3222.222222222222,4410.213243546576,0.1,0.04,0.20659039044348035,5.053515013352019e-05
3222.222222222222,4442.760942760942,0.1,0.04,0.20885546543582809,3.7669795670617224e-05
3222.222222222222,4475.308641975308,0.1,0.04,0.21118175867121225,2.8506561997681656e-05
3222.222222222222,4507.856341189674,0.1,0.04,0.21356927014963278,2.1903189675194805e-05
3222.222222222222,4540.40404040404,0.1,0.04,0.21601799987108977,1.7088904718024845e-05
3222.222222222222,4572.951739618406,0.1,0.04,0.21852794783558316,1.3538629331375212e-05
3222.222222222222,4605.499438832772,0.1,0.04,0.22109911404311308,1.0891193288897869e-05
3222.222222222222,4638.047138047138,0.1,0.04,0.22373149849367935,8.895743300202288e-06
3222.222222222222,4670.594837261504,0.1,0.04,0.22642510118728207,7.3763472120301965e-06
3222.222222222222,4703.14253647587,0.1,0.04,0.22917992212392113,6.2084232120425105e-06
3222.222222222222,4735.690235690236,0.1,0.04,0.2319959613035967,5.302911932613839e-06
3222.222222222222,4768.237934904601,0.1,0.04,0.23487321872630862,4.5955578136424235e-06
3222.222222222222,4800.785634118967,0.1,0.04,0.23781169439205704,4.0395886463840845e-06
3222.222222222222,4833.333333333333,0.1,0.04,0.24081138830084187,3.60067354585183e-06
3222.222222222222,1611.111111111111,0.3111111111111111,0.04,0.3278886675511358,1631.0417372536394
3222.222222222222,1643.658810325477,0.3111111111111111,0.04,0.3233738221271995,1598.898053265588
3222.222222222222,1676.206509539843,0.3111111111111111,0.04,0.3189201949462996,1566.7547496136585
3222.222222222222,1708.7542087542088,0.3111111111111111,0.04,0.3145277860084361,1534.6119197925902
3222.222222222222,1741.3019079685746,0.3111111111111111,0.04,0.310196595313609,1502.4696797953766
3222.222222222222,1773.8496071829404,0.3111111111111111,0.04,0.30592662286181843,1470.3281734693448
3222.222222222222,1806.3973063973062,0.3111111111111111,0.04,0.3017178686530642,1438.1875791324599
3222.222222222222,1838.9450056116723,0.3111111111111111,0.04,0.29757033268734645,1406.0481177392298
3222.222222222222,1871.492704826038,0.3111111111111111,0.04,0.2934840149646651,1373.9100629487095
3222.222222222222,1904.040404040404,0.3111111111111111,0.04,0.2894589154850201,1341.7737535226559
3222.222222222222,1936.58810325477,0.3111111111111111,0.04,0.2854950342484116,1309.639608571675
3222.222222222222,1969.1358024691358,0.3111111111111111,0.04,0.2815923712548395,1277.5081462732528
3222.222222222222,2001.6835016835016,0.3111111111111111,0.04,0.2777509265043039,1245.3800068096507
3222.222222222222,2034.2312008978674,0.3111111111111111,0.04,0.2739706999968047,1213.2559804175874
3222.222222222222,2066.7789001122333,0.3111111111111111,0.04,0.27025169173234187,1181.1370416065283
3222.222222222222,2099.326599326599,0.3111111111111111,0.04,0.26659390171091546,1149.0243907887943
3222.222222222222,2131.8742985409654,0.3111111111111111,0.04,0.2629973299325255,1116.9195047717708
3222.222222222222,2164.421997755331,0.3111111111111111,0.04,0.25946197639717195,1084.8241977876855
3222.222222222222,2196.969696969697,0.3111111111111111,0.04,0.25598784110485484,1052.7406949745628
3222.222222222222,2229.517396184063,0.3111111111111111,0.04,0.25257492405557413,1020.6717204645174
3222.222222222222,2262.0650953984286,0.3111111111111111,0.04,0.24922322524932994,988.6206024693615
3222.222222222222,2294.6127946127945,0.3111111111111111,0.04,0.24593274468612208,956.5913979597067
3222.222222222222,2327.1604938271603,0.3111111111111111,0.04,0.24270348236595066,924.589039686457
3222.222222222222,2359.708193041526,0.3111111111111111,0.04,0.2395354382888157,892.6195083585008
3222.222222222222,2392.255892255892,0.3111111111111111,0.04,0.23642861245471716,860.6900327239241
3222.222222222222,2424.8035914702577,0.3111111111111111,0.04,0.23338300486365504,828.809320050324
3222.222222222222,2457.351290684624,0.3111111111111111,0.04,0.23039861551562926,796.9878189992519
3222.222222222222,2489.89898989899,0.3111111111111111,0.04,0.22747544441064,765.2380160680664
3222.222222222222,2522.4466891133557,0.3111111111111111,0.04,0.22461349154868715,733.5747655517675
3222.222222222222,2554.9943883277215,0.3111111111111111,0.04,0.2218127569297707,702.0156512798421
3222.222222222222,2587.5420875420873,0.3111111111111111,0.04,0.21907324055389069,670.5813761387835
3222.222222222222,2620.0897867564536,0.3111111111111111,0.04,0.21639494242104707,639.2961725495961
3222.222222222222,2652.6374859708194,0.3111111111111111,0.04,0.2137778625312399,608.1882236152769
3222.222222222222,2685.185185185185,0.3111111111111111,0.04,0.21122200088446919,577.2900806224397
3222.222222222222,2717.732884399551,0.3111111111111111,0.04,0.2087273574807349,546.6390580828229
3222.222222222222,2750.280583613917,0.3111111111111111,0.04,0.206293932320037,516.2775827351124
3222.222222222222,2782.8282828282827,0.3111111111111111,0.04,0.20392172540237552,486.25346820583445
3222.222222222222,2815.3759820426485,0.3111111111111111,0.04,0.2016107367277505,456.6200827788052
3222.222222222222,2847.9236812570143,0.3111111111111111,0.04,0.19936096629616187,427.4363744916591
3222.222222222222,2880.47138047138,0.3111111111111111,0.04,0.19717241410760972,398.76671620708385
3222.222222222222,2913.019079685746,0.3111111111111111,0.04,0.19504508016209393,370.68053409166487
3222.222222222222,2945.566778900112,0.3111111111111111,0.04,0.19297896445961463,343.2516867582003
3222.222222222222,2978.1144781144776,0.3111111111111111,0.04,0.1909740670001717,316.55756976261
3222.222222222222,3010.662177328844,0.3111111111111111,0.04,0.18903038778376519,290.6779315482718
3222.222222222222,3043.2098765432097,0.3111111111111111,0.04,0.1871479268103951,265.693402311485
3222.222222222222,3075.7575757575755,0.3111111111111111,0.04,0.1853266840800615,241.6837561810794
3222.222222222222,3108.305274971942,0.3111111111111111,0.04,0.18356665959276425,218.7259485890752
3222.222222222222,3140.8529741863076,0.3111111111111111,0.04,0.18186785334850347,196.8919932287779
3222.222222222222,3173.4006734006734,0.3111111111111111,0.04,0.1802302653472791,176.2467645261395
3222.222222222222,3205.9483726150393,0.3111111111111111,0.04,0.17865389558909117,156.84582972056933
3222.222222222222,3238.496071829405,0.3111111111111111,0.04,0.1778963198315154,139.27243319257946
3222.222222222222,3271.043771043771,0.3111111111111111,0.04,0.17795753807455184,123.5698398019997
3222.222222222222,3303.5914702581367,0.3111111111111111,0.04,0.1780799745606247,109.19205867636083
3222.222222222222,3336.1391694725025,0.3111111111111111,0.04,0.17826362928973397,96.10785173676754
3222.222222222222,3368.6868686868684,0.3111111111111111,0.04,0.17850850226187967,84.27268672172431
3222.222222222222,3401.234567901234,0.3111111111111111,0.04,0.17881459347706177,73.63059704051034
3222.222222222222,3433.7822671156,0.3111111111111111,0.04,0.17918190293528033,64.11630622828352
3222.222222222222,3466.329966329966,0.3111111111111111,0.04,0.1796104306365353,55.65748663958448
3222.222222222222,3498.8776655443316,0.3111111111111111,0.04,0.1801001765808267,48.17702843780057
3222.222222222222,3531.425364758698,0.3111111111111111,0.04,0.18065114076815453,41.59521005880492
3222.222222222222,3563.9730639730637,0.3111111111111111,0.04,0.18126332319851876,35.8316824843605
3222.222222222222,3596.5207631874296,0.3111111111111111,0.04,0.18193672387191945,30.80720398856431
3222.222222222222,3629.068462401796,0.3111111111111111,0.04,0.18267134278835656,26.445086831467563
3222.222222222222,3661.6161616161617,0.3111111111111111,0.04,0.18346717994783007,22.672340443401197
3222.222222222222,3694.1638608305275,0.3111111111111111,0.04,0.18432423535034,19.420515371765475
3222.222222222222,3726.7115600448933,0.3111111111111111,0.04,0.1852425089958864,16.62626771933128
3222.222222222222,3759.259259259259,0.3111111111111111,0.04,0.1862220008844692,14.231674677981687
3222.222222222222,3791.806958473625,0.3111111111111111,0.04,0.1872627110160884,12.18433824557431
3222.222222222222,3824.3546576879908,0.3111111111111111,0.04,0.18836463939074405,10.437316852405871
3222.222222222222,3856.9023569023566,0.3111111111111111,0.04,0.18952778600843612,8.948924168568027
3222.222222222222,3889.4500561167224,0.3111111111111111,0.04,0.1907521508691646,7.6824316375638375
3222.222222222222,3921.9977553310882,0.3111111111111111,0.04,0.19203773397292956,6.605707077984789
3222.222222222222,3954.545454545454,0.3111111111111111,0.04,0.19338453531973088,5.690816708235133
3222.222222222222,3987.09315375982,0.3111111111111111,0.04,0.19479255490956865,4.913612737978951
3222.222222222222,4019.6408529741857,0.3111111111111111,0.04,0.19626179274244285,4.253323646649278
3222.222222222222,4052.1885521885515,0.3111111111111111,0.04,0.19779224881835344,3.6921597080795436
3222.222222222222,4084.7362514029182,0.3111111111111111,0.04,0.19938392313730055,3.214942376390738
3222.222222222222,4117.283950617284,0.3111111111111111,0.04,0.20103681569928403,2.808762882991317
3222.222222222222,4149.83164983165,0.3111111111111111,0.04,0.2027509265043039,2.462672800910468
3222.222222222222,4182.379349046016,0.3111111111111111,0.04,0.20452625555236023,2.1674073585755167
3222.222222222222,4214.9270482603815,0.3111111111111111,0.04,0.20636280284345299,1.9151408527777392
3222.222222222222,4247.474747474747,0.3111111111111111,0.04,0.20826056837758214,1.69927253127954
3222.222222222222,4280.022446689113,0.3111111111111111,0.04,0.21021955215474772,1.514240700335499
3222.222222222222,4312.570145903479,0.3111111111111111,0.04,0.21223975417494972,1.3553624787402043
3222.222222222222,4345.117845117845,0.3111111111111111,0.04,0.21432117443818818,1.2186964955041546
3222.222222222222,4377.665544332211,0.3111111111111111,0.04,0.21646381294446307,1.1009258522375127
3222.222222222222,4410.213243546576,0.3111111111111111,0.04,0.21866766969377432,0.9992587949125067
3222.222222222222,4442.760942760942,0.3111111111111111,0.04,0.22093274468612206,0.9113447248850832
3222.222222222222,4475.308641975308,0.3111111111111111,0.04,0.22325903792150623,0.8352033973833812
3222.222222222222,4507.856341189674,0.3111111111111111,0.04,0.22564654939992676,0.7691653865415624
3222.222222222222,4540.40404040404,0.3111111111111111,0.04,0.22809527912138375,0.7118221252552601
3222.222222222222,4572.951739618406,0.3111111111111111,0.04,0.23060522708587713,0.661984046394565
3222.222222222222,4605.499438832772,0.3111111111111111,0.04,0.23317639329340706,0.6186455536742983
3222.222222222222,4638.047138047138,0.3111111111111111,0.04,0.23580877774397332,0.5809557329020443
3222.222222222222,4670.594837261504,0.3111111111111111,0.04,0.23850238043757604,0.5481938764353114
3222.222222222222,4703.14253647587,0.3111111111111111,0.04,0.2412572013742151,0.5197490357924703
3222.222222222222,4735.690235690236,0.3111111111111111,0.04,0.24407324055389068,0.49510294057418314
3222.222222222222,4768.237934904601,0.3111111111111111,0.04,0.2469504979766026,0.47381572772279235
3222.222222222222,4800.785634118967,0.3111111111111111,0.04,0.24988897364235102,0.4555140154474131
3222.222222222222,4833.333333333333,0.3111111111111111,0.04,0.2528886675511358,0.4398809326932547
3222.222222222222,1611.111111111111,0.5222222222222223,0.04,0.33613247231446464,1644.6734325650227
3222.222222222222,1643.658810325477,0.5222222222222223,0.04,0.3316176268905283,1612.8392662209133
3222.222222222222,1676.206509539843,0.5222222222222223,0.04,0.3271639997096284,1581.0109920874154
3222.222222222222,1708.7542087542088,0.5222222222222223,0.04,0.3227715907717649,1549.1894313322316
3222.222222222222,1741.3019079685746,0.5222222222222223,0.04,0.3184404000769378,1517.3755204775623
3222.222222222222,1773.8496071829404,0.5222222222222223,0.04,0.31417042762514724,1485.570327786242
3222.222222222222,1806.3973063973062,0.5222222222222223,0.04,0.309961673416393,1453.7750719174257
3222.222222222222,1838.9450056116723,0.5222222222222223,0.04,0.30581413745067526,1421.9911431402945
3222.222222222222,1871.492704826038,0.5222222222222223,0.04,0.3017278197279939,1390.2201274230356
3222.222222222222,1904.040404040404,0.5222222222222223,0.04,0.29770272024834893,1358.4638337436577
3222.222222222222,1936.58810325477,0.5222222222222223,0.04,0.2937388390117404,1326.7243249983003
3222.222222222222,1969.1358024691358,0.5222222222222223,0.04,0.2898361760181683,1295.0039529104552
3222.222222222222,2001.6835016835016,0.5222222222222223,0.04,0.2859947312676327,1263.305397369597
3222.222222222222,2034.2312008978674,0.5222222222222223,0.04,0.2822145047601335,1231.631710648338
3222.222222222222,2066.7789001122333,0.5222222222222223,0.04,0.2784954964956707,1199.9863669610318
3222.222222222222,2099.326599326599,0.5222222222222223,0.04,0.27483770647424427,1168.3733178310965
3222.222222222222,2131.8742985409654,0.5222222222222223,0.04,0.2712411346958543,1136.7970537257074
3222.222222222222,2164.421997755331,0.5222222222222223,0.04,0.26770578116050076,1105.2626723909616
3222.222222222222,2196.969696969697,0.5222222222222223,0.04,0.26423164586818365,1073.775954273367
3222.222222222222,2229.517396184063,0.5222222222222223,0.04,0.26081872881890295,1042.3434453392415
3222.222222222222,2262.0650953984286,0.5222222222222223,0.04,0.25746703001265875,1010.9725474961579
3222.222222222222,2294.6127946127945,0.5222222222222223,0.04,0.2541765494494509,979.6716166734273
3222.222222222222,2327.1604938271603,0.5222222222222223,0.04,0.25094728712927944,948.4500684248396
3222.222222222222,2359.708193041526,0.5222222222222223,0.04,0.24777924305214452,917.3184906693564
3222.222222222222,2392.255892255892,0.5222222222222223,0.04,0.24467241721804597,886.2887628776002
3222.222222222222,2424.8035914702577,0.5222222222222223,0.04,0.24162680962698385,855.3741806379335
3222.222222222222,2457.351290684624,0.5222222222222223,0.04,0.23864242027895807,824.5895840915568
3222.222222222222,2489.89898989899,0.5222222222222223,0.04,0.2357192491739688,793.9514882096505
3222.222222222222,2522.4466891133557,0.5222222222222223,0.04,0.23285729631201596,763.4782122990696
3222.222222222222,2554.9943883277215,0.5222222222222223,0.04,0.23005656169309951,733.1900054731127
3222.222222222222,2587.5420875420873,0.5222222222222223,0.04,0.2273170453172195,703.1091641230955
3222.222222222222,2620.0897867564536,0.5222222222222223,0.04,0.22463874718437588,673.2601366949184
3222.222222222222,2652.6374859708194,0.5222222222222223,0.04,0.2220216672945687,643.6696103409713
3222.222222222222,2685.185185185185,0.5222222222222223,0.04,0.219465805647798,614.3665733196412
3222.222222222222,2717.732884399551,0.5222222222222223,0.04,0.2169711622440637,585.3823463998642
3222.222222222222,2750.280583613917,0.5222222222222223,0.04,0.21453773708336582,556.7505760541148
3222.222222222222,2782.8282828282827,0.5222222222222223,0.04,0.21216553016570433,528.5071819551631
3222.222222222222,2815.3759820426485,0.5222222222222223,0.04,0.20985454149107932,500.6902513013274
3222.222222222222,2847.9236812570143,0.5222222222222223,0.04,0.20760477105949068,473.339872854865
3222.222222222222,2880.47138047138,0.5222222222222223,0.04,0.20541621887093853,446.497904358444
3222.222222222222,2913.019079685746,0.5222222222222223,0.04,0.20328888492542274,420.20766825489454
3222.222222222222,2945.566778900112,0.5222222222222223,0.04,0.20122276922294344,394.5135724172301
3222.222222222222,2978.1144781144776,0.5222222222222223,0.04,0.1992178717635005,369.4606549138857
3222.222222222222,3010.662177328844,0.5222222222222223,0.04,0.197274192547094,345.09405466766566
3222.222222222222,3043.2098765432097,0.5222222222222223,0.04,0.19539173157372391,321.45841315242205
3222.222222222222,3075.7575757575755,0.5222222222222223,0.04,0.19357048884339031,298.5972158970367
3222.222222222222,3108.305274971942,0.5222222222222223,0.04,0.19181046435609306,276.55208636996394
3222.222222222222,3140.8529741863076,0.5222222222222223,0.04,0.19011165811183228,255.36204858997644
3222.222222222222,3173.4006734006734,0.5222222222222223,0.04,0.1884740701106079,235.0627783018656
3222.222222222222,3205.9483726150393,0.5222222222222223,0.04,0.18689770035241998,215.68586549711767
3222.222222222222,3238.496071829405,0.5222222222222223,0.04,0.18614012459484422,197.9498984735967
3222.222222222222,3271.043771043771,0.5222222222222223,0.04,0.18620134283788065,181.89927470286875
3222.222222222222,3303.5914702581367,0.5222222222222223,0.04,0.1863237793239535,166.8460657441633
3222.222222222222,3336.1391694725025,0.5222222222222223,0.04,0.18650743405306278,152.77598995666722
3222.222222222222,3368.6868686868684,0.5222222222222223,0.04,0.18675230702520848,139.6684928199154
3222.222222222222,3401.234567901234,0.5222222222222223,0.04,0.18705839824039058,127.4973232297109
3222.222222222222,3433.7822671156,0.5222222222222223,0.04,0.18742570769860914,116.23120594622651
3222.222222222222,3466.329966329966,0.5222222222222223,0.04,0.18785423539986412,105.83458192904573
3222.222222222222,3498.8776655443316,0.5222222222222223,0.04,0.1883439813441555,96.2683879099518
3222.222222222222,3531.425364758698,0.5222222222222223,0.04,0.18889494553148334,87.49084767538204
3222.222222222222,3563.9730639730637,0.5222222222222223,0.04,0.18950712796184757,79.45824991913616
3222.222222222222,3596.5207631874296,0.5222222222222223,0.04,0.19018052863524826,72.12569088266162
3222.222222222222,3629.068462401796,0.5222222222222223,0.04,0.19091514755168537,65.4477639968917
3222.222222222222,3661.6161616161617,0.5222222222222223,0.04,0.19171098471115888,59.379183050801316
3222.222222222222,3694.1638608305275,0.5222222222222223,0.04,0.19256804011366882,53.87532974087958
3222.222222222222,3726.7115600448933,0.5222222222222223,0.04,0.1934863137592152,48.89272055326887
3222.222222222222,3759.259259259259,0.5222222222222223,0.04,0.194465805647798,44.389391605786955
3222.222222222222,3791.806958473625,0.5222222222222223,0.04,0.19550651577941722,40.32520320196102
3222.222222222222,3824.3546576879908,0.5222222222222223,0.04,0.19660844415407286,36.66206835513492
3222.222222222222,3856.9023569023566,0.5222222222222223,0.04,0.19777159077176493,33.36411141178962
3222.222222222222,3889.4500561167224,0.5222222222222223,0.04,0.19899595563249342,30.397764166447928
3222.222222222222,3921.9977553310882,0.5222222222222223,0.04,0.20028153873625837,27.73180757429577
3222.222222222222,3954.545454545454,0.5222222222222223,0.04,0.2016283400830597,25.337367410526838
3222.222222222222,3987.09315375982,0.5222222222222223,0.04,0.20303635967289746,23.187872086116045
3222.222222222222,4019.6408529741857,0.5222222222222223,0.04,0.20450559750577166,21.258980398587994
3222.222222222222,4052.1885521885515,0.5222222222222223,0.04,0.20603605358168225,19.52848635897442
3222.222222222222,4084.7362514029182,0.5222222222222223,0.04,0.20762772790062936,17.97620746902311
3222.222222222222,4117.283950617284,0.5222222222222223,0.04,0.20928062046261284,16.583861990626247
3222.222222222222,4149.83164983165,0.5222222222222223,0.04,0.2109947312676327,15.33493990448062
3222.222222222222,4182.379349046016,0.5222222222222223,0.04,0.21277006031568904,14.214571436767613
3222.222222222222,4214.9270482603815,0.5222222222222223,0.04,0.2146066076067818,13.209396269217649
3222.222222222222,4247.474747474747,0.5222222222222223,0.04,0.21650437314091095,12.307435857304824
3222.222222222222,4280.022446689113,0.5222222222222223,0.04,0.21846335691807653,11.497970673295981
3222.222222222222,4312.570145903479,0.5222222222222223,0.04,0.22048355893827853,10.771423668615057
3222.222222222222,4345.117845117845,0.5222222222222223,0.04,0.222564979201517,10.119250811868312
3222.222222222222,4377.665544332211,0.5222222222222223,0.04,0.22470761770779188,9.533839199880418
3222.222222222222,4410.213243546576,0.5222222222222223,0.04,0.22691147445710314,9.008412952025395
3222.222222222222,4442.760942760942,0.5222222222222223,0.04,0.22917654944945087,8.536946874682812
3222.222222222222,4475.308641975308,0.5222222222222223,0.04,0.23150284268483504,8.114087714074643
3222.222222222222,4507.856341189674,0.5222222222222223,0.04,0.23389035416325557,7.7350826934541885
3222.222222222222,4540.40404040404,0.5222222222222223,0.04,0.23633908388471256,7.395714946565633
3222.222222222222,4572.951739618406,0.5222222222222223,0.04,0.23884903184920594,7.092245406140108
3222.222222222222,4605.499438832772,0.5222222222222223,0.04,0.24142019805673587,6.821360677488556
3222.222222222222,4638.047138047138,0.5222222222222223,0.04,0.24405258250730213,6.5801264174055945
3222.222222222222,4670.594837261504,0.5222222222222223,0.04,0.24674618520090486,6.3659457429424435
3222.222222222222,4703.14253647587,0.5222222222222223,0.04,0.24950100613754392,6.176522209223393
3222.222222222222,4735.690235690236,0.5222222222222223,0.04,0.2523170453172195,6.009826917250379
3222.222222222222,4768.237934904601,0.5222222222222223,0.04,0.2551943027399314,5.864069339030337
3222.222222222222,4800.785634118967,0.5222222222222223,0.04,0.25813277840567983,5.73767147643369
3222.222222222222,4833.333333333333,0.5222222222222223,0.04,0.2611324723144646,5.6292450004444134
3222.222222222222,1611.111111111111,0.7333333333333333,0.04,0.34281744192888375,1659.1604332051927
3222.222222222222,1643.658810325477,0.7333333333333333,0.04,0.33830259650494743,1627.7209876410182
3222.222222222222,1676.206509539843,0.7333333333333333,0.04,0.3338489693240475,1596.2983689105904
3222.222222222222,1708.7542087542088,0.7333333333333333,0.04,0.32945656038618404,1564.8942360117214
3222.222222222222,1741.3019079685746,0.7333333333333333,0.04,0.3251253696913569,1533.5104216731017
3222.222222222222,1773.8496071829404,0.7333333333333333,0.04,0.32085539723956635,1502.1489508215454
3222.222222222222,1806.3973063973062,0.7333333333333333,0.04,0.31664664303081214,1470.8120608693716
3222.222222222222,1838.9450056116723,0.7333333333333333,0.04,0.3124991070650944,1439.5022239684454
3222.222222222222,1871.492704826038,0.7333333333333333,0.04,0.308412789342413,1408.2221713807005
3222.222222222222,1904.040404040404,0.7333333333333333,0.04,0.30438768986276804,1376.9749201159923
3222.222222222222,1936.58810325477,0.7333333333333333,0.04,0.3004238086261595,1345.7638019862843
3222.222222222222,1969.1358024691358,0.7333333333333333,0.04,0.2965211456325874,1314.5924952195628
3222.222222222222,2001.6835016835016,0.7333333333333333,0.04,0.2926797008820518,1283.4650587667163
3222.222222222222,2034.2312008978674,0.7333333333333333,0.04,0.28889947437455255,1252.385969418779
3222.222222222222,2066.7789001122333,0.7333333333333333,0.04,0.2851804661100898,1221.3601618293087
3222.222222222222,2099.326599326599,0.7333333333333333,0.04,0.2815226760886634,1190.393071505922
3222.222222222222,2131.8742985409654,0.7333333333333333,0.04,0.2779261043102734,1159.4906807947389
3222.222222222222,2164.421997755331,0.7333333333333333,0.04,0.27439075077491987,1128.6595678302272
3222.222222222222,2196.969696969697,0.7333333333333333,0.04,0.27091661548260276,1097.906958358991
3222.222222222222,2229.517396184063,0.7333333333333333,0.04,0.26750369843332206,1067.2407802680464
3222.222222222222,2262.0650953984286,0.7333333333333333,0.04,0.2641519996270778,1036.6697205542841
3222.222222222222,2294.6127946127945,0.7333333333333333,0.04,0.26086151906387,1006.203284361015
3222.222222222222,2327.1604938271603,0.7333333333333333,0.04,0.25763225674369855,975.8518555784167
3222.222222222222,2359.708193041526,0.7333333333333333,0.04,0.2544642126665636,945.6267583567546
3222.222222222222,2392.255892255892,0.7333333333333333,0.04,0.25135738683246506,915.5403187142647
3222.222222222222,2424.8035914702577,0.7333333333333333,0.04,0.24831177924140294,885.6059252361638
3222.222222222222,2457.351290684624,0.7333333333333333,0.04,0.24532738989337716,855.8380876590923
3222.222222222222,2489.89898989899,0.7333333333333333,0.04,0.2424042187883879,826.2524919191087
3222.222222222222,2522.4466891133557,0.7333333333333333,0.04,0.23954226592643504,796.8660500155943
3222.222222222222,2554.9943883277215,0.7333333333333333,0.04,0.2367415313075186,767.6969428139446
3222.222222222222,2587.5420875420873,0.7333333333333333,0.04,0.23400201493163858,738.7646536847055
3222.222222222222,2620.0897867564536,0.7333333333333333,0.04,0.23132371679879496,710.0899906657119
3222.222222222222,2652.6374859708194,0.7333333333333333,0.04,0.2287066369089878,681.6950946489242
3222.222222222222,2685.185185185185,0.7333333333333333,0.04,0.22615077526221708,653.6034309489501
3222.222222222222,2717.732884399551,0.7333333333333333,0.04,0.2236561318584828,625.8397615217445
3222.222222222222,2750.280583613917,0.7333333333333333,0.04,0.2212227066977849,598.4300950867928
3222.222222222222,2782.8282828282827,0.7333333333333333,0.04,0.21885049978012341,571.4016124823934
3222.222222222222,2815.3759820426485,0.7333333333333333,0.04,0.2165395111054984,544.7825647692162
3222.222222222222,2847.9236812570143,0.7333333333333333,0.04,0.21428974067390977,518.6021419088142
3222.222222222222,2880.47138047138,0.7333333333333333,0.04,0.2121011884853576,492.8903102950494
3222.222222222222,2913.019079685746,0.7333333333333333,0.04,0.20997385453984183,467.6776180171146
3222.222222222222,2945.566778900112,0.7333333333333333,0.04,0.20790773883736252,442.99496748662386
3222.222222222222,2978.1144781144776,0.7333333333333333,0.04,0.2059028413779196,418.8733559640916
3222.222222222222,3010.662177328844,0.7333333333333333,0.04,0.20395916216151308,395.343585558654
3222.222222222222,3043.2098765432097,0.7333333333333333,0.04,0.202076701188143,372.4359454254022
3222.222222222222,3075.7575757575755,0.7333333333333333,0.04,0.2002554584578094,350.1798701121629
3222.222222222222,3108.305274971942,0.7333333333333333,0.04,0.19849543397051214,328.6035792658406
3222.222222222222,3140.8529741863076,0.7333333333333333,0.04,0.19679662772625137,307.7337051411125
3222.222222222222,3173.4006734006734,0.7333333333333333,0.04,0.195159039725027,287.59491549662494
3222.222222222222,3205.9483726150393,0.7333333333333333,0.04,0.19358266996683907,268.2095404458987
3222.222222222222,3238.496071829405,0.7333333333333333,0.04,0.1928250942092633,250.4094309507093
3222.222222222222,3271.043771043771,0.7333333333333333,0.04,0.19288631245229973,234.24085194980717
3222.222222222222,3303.5914702581367,0.7333333333333333,0.04,0.19300874893837258,218.89997157538528
3222.222222222222,3336.1391694725025,0.7333333333333333,0.04,0.19319240366748186,204.3783784833961
3222.222222222222,3368.6868686868684,0.7333333333333333,0.04,0.19343727663962756,190.66382317001012
3222.222222222222,3401.234567901234,0.7333333333333333,0.04,0.19374336785480967,177.74048625592513
3222.222222222222,3433.7822671156,0.7333333333333333,0.04,0.19411067731302822,165.5892950528489
3222.222222222222,3466.329966329966,0.7333333333333333,0.04,0.1945392050142832,154.1882779537666
3222.222222222222,3498.8776655443316,0.7333333333333333,0.04,0.1950289509585746,143.51294572363258
3222.222222222222,3531.425364758698,0.7333333333333333,0.04,0.19557991514590242,133.5366887739824
3222.222222222222,3563.9730639730637,0.7333333333333333,0.04,0.19619209757626666,124.2311799395975
3222.222222222222,3596.5207631874296,0.7333333333333333,0.04,0.19686549824966734,115.56677307397206
3222.222222222222,3629.068462401796,0.7333333333333333,0.04,0.19760011716610446,107.51288886564839
3222.222222222222,3661.6161616161617,0.7333333333333333,0.04,0.19839595432557797,100.03838056558232
3222.222222222222,3694.1638608305275,0.7333333333333333,0.04,0.1992530097280879,93.11187372243148
3222.222222222222,3726.7115600448933,0.7333333333333333,0.04,0.2001712833736343,86.70207546886422
3222.222222222222,3759.259259259259,0.7333333333333333,0.04,0.20115077526221709,80.77805031789057
3222.222222222222,3791.806958473625,0.7333333333333333,0.04,0.2021914853938363,75.3094607562856
3222.222222222222,3824.3546576879908,0.7333333333333333,0.04,0.20329341376849194,70.26677211847516
3222.222222222222,3856.9023569023566,0.7333333333333333,0.04,0.204456560386184,65.62142225893274
3222.222222222222,3889.4500561167224,0.7333333333333333,0.04,0.2056809252469125,61.345957397570146
3222.222222222222,3921.9977553310882,0.7333333333333333,0.04,0.20696650835067745,57.41413618593015
3222.222222222222,3954.545454545454,0.7333333333333333,0.04,0.20831330969747877,53.80100453712464
